"","CountryCode","CountryName","Date","community_understanding","manage_imported_cases","cases_controlled","test_and_trace","endemic_factor","openness_risk"
"14466","FRA","France","2020-01-11",0,0,1,NA,0,0.666666666666667
"14467","FRA","France","2020-01-12",0,0,1,NA,0,0.666666666666667
"14468","FRA","France","2020-01-13",0,0,1,NA,0,0.666666666666667
"14469","FRA","France","2020-01-14",0,0,1,NA,0,0.666666666666667
"14470","FRA","France","2020-01-15",0,0,1,NA,0,0.666666666666667
"14471","FRA","France","2020-01-16",0,0,1,NA,0,0.666666666666667
"14472","FRA","France","2020-01-17",0,0,1,NA,0,0.666666666666667
"14473","FRA","France","2020-01-18",0,0,1,NA,0,0.666666666666667
"14474","FRA","France","2020-01-19",0,0,1,NA,0,0.666666666666667
"14475","FRA","France","2020-01-20",0,0,1,NA,0,0.666666666666667
"14476","FRA","France","2020-01-21",0,0,1,0,0,0.75
"14477","FRA","France","2020-01-22",0,0,1,0,0,0.75
"14478","FRA","France","2020-01-23",0,0.25,1,0,0,0.6875
"14479","FRA","France","2020-01-24",NA,0.25,1,0,0,0.583333333333333
"14480","FRA","France","2020-01-25",NA,0.25,0.991428571428571,0,0,0.586190476190476
"14481","FRA","France","2020-01-26",NA,0.25,0.991428571428571,0,0,0.586190476190476
"14482","FRA","France","2020-01-27",NA,0.25,0.991428571428571,0,0,0.586190476190476
"14483","FRA","France","2020-01-28",0.614771340136054,0.25,0.991428571428571,0,0,0.535950022108844
"14484","FRA","France","2020-01-29",0.613680040816326,0.25,0.988571428571429,0,0,0.536937132653061
"14485","FRA","France","2020-01-30",0.612588741496598,0.25,0.985714285714286,0,0,0.537924243197279
"14486","FRA","France","2020-01-31",0.611497442176871,0.5,0.982857142857143,0,0,0.476411353741497
"14487","FRA","France","2020-02-01",0.614771340136054,0.5,0.991428571428571,0,0,0.473450022108844
"14488","FRA","France","2020-02-02",0.614771340136054,0.5,0.991428571428571,0,0,0.473450022108844
"14489","FRA","France","2020-02-03",0.614771340136054,0.5,0.991428571428571,0,0,0.473450022108844
"14490","FRA","France","2020-02-04",0.614771340136054,0.5,0.991428571428571,0,0,0.473450022108844
"14491","FRA","France","2020-02-05",0.615862639455782,0.5,0.994285714285714,0,0,0.472462911564626
"14492","FRA","France","2020-02-06",0.61695393877551,0.5,0.997142857142857,0,0,0.471475801020408
"14493","FRA","France","2020-02-07",0.618045238095238,0.5,1,0,0,0.47048869047619
"14494","FRA","France","2020-02-08",0.612588741496598,0.5,0.985714285714286,0,0,0.475424243197279
"14495","FRA","France","2020-02-09",0.612588741496598,0.5,0.985714285714286,0,0,0.475424243197279
"14496","FRA","France","2020-02-10",0.612588741496598,0.5,0.985714285714286,0,0,0.475424243197279
"14497","FRA","France","2020-02-11",0.612588741496598,0.5,0.985714285714286,0,0,0.475424243197279
"14498","FRA","France","2020-02-12",0.612588741496598,0.5,0.985714285714286,0,0,0.475424243197279
"14499","FRA","France","2020-02-13",0.612588741496598,0.5,0.985714285714286,0,0,0.475424243197279
"14500","FRA","France","2020-02-14",0.612588741496598,0.5,0.985714285714286,0,0,0.475424243197279
"14501","FRA","France","2020-02-15",0.618045238095238,0.5,1,0,0,0.47048869047619
"14502","FRA","France","2020-02-16",0.618045238095238,0.5,1,0,0,0.47048869047619
"14503","FRA","France","2020-02-17",0.61695393877551,0.5,0.997142857142857,0,0,0.471475801020408
"14504","FRA","France","2020-02-18",0.61695393877551,0.5,0.997142857142857,0,0,0.471475801020408
"14505","FRA","France","2020-02-19",0.617242857142857,0.5,0.997142857142857,0,0,0.471403571428571
"14506","FRA","France","2020-02-20",0.617242857142857,0.5,0.997142857142857,0,0,0.471403571428571
"14507","FRA","France","2020-02-21",0.617242857142857,0.5,0.997142857142857,0,0,0.471403571428571
"14508","FRA","France","2020-02-22",0.617242857142857,0.5,0.997142857142857,0,0,0.471403571428571
"14509","FRA","France","2020-02-23",0.617242857142857,0.5,0.997142857142857,0,0,0.471403571428571
"14510","FRA","France","2020-02-24",0.618333333333334,0.5,1,0,0,0.470416666666667
"14511","FRA","France","2020-02-25",0.618333333333334,0.5,1,0.25,0,0.407916666666667
"14512","FRA","France","2020-02-26",0.617110204081633,0.5,0.994285714285714,0.333333333333333,0,0.38881768707483
"14513","FRA","France","2020-02-27",0.617469387755102,0.5,0.985714285714286,0.333333333333333,0,0.39087074829932
"14514","FRA","France","2020-02-28",0.595352380952381,0.5,0.925714285714286,0.333333333333333,0,0.4114
"14515","FRA","France","2020-02-29",0.574904761904762,0.5,0.871428571428571,0.333333333333333,0,0.430083333333333
"14516","FRA","France","2020-03-01",0.528628571428572,0.5,0.748571428571429,0.333333333333333,0,0.472366666666667
"14517","FRA","France","2020-03-02",0.496342857142857,0.5,0.662857142857143,0.464558415157411,0,0.469060396210647
"14518","FRA","France","2020-03-03",0.444685714285714,0.5,0.525714285714286,0.492304678947203,0,0.509323830263199
"14519","FRA","France","2020-03-04",0.410247619047619,0.5,0.434285714285714,0.455711502521425,0,0.54993879103631
"14520","FRA","France","2020-03-05",0.334914285714286,0.5,0.234285714285714,0.450296477266124,0,0.620125880683469
"14521","FRA","France","2020-03-06",0.246666666666667,0.5,0,0.426201038861268,0,0.706783073618016
"14522","FRA","France","2020-03-07",0.246666666666667,0.5,0,0.425904370696792,0,0.706857240659135
"14523","FRA","France","2020-03-08",0.24747619047619,0.5,0,0.425125791218041,0,0.706849504576442
"14524","FRA","France","2020-03-09",0.265004761904762,0.5,0,0.403532179304305,0,0.707865764697733
"14525","FRA","France","2020-03-10",0.301142857142857,0.5,0,0.39873986283162,0,0.700029320006381
"14526","FRA","France","2020-03-11",0.356866666666667,0.5,0,0.410471318992241,0,0.683165503585273
"14527","FRA","France","2020-03-12",0.40732380952381,0.5,0,0.410471318992241,0,0.670551217870987
"14528","FRA","France","2020-03-13",0.472171428571429,0.5,0,0.391850405475514,0,0.658994541488264
"14529","FRA","France","2020-03-14",0.566390476190476,0.5,0,0.436940457572762,0,0.62416726655919
"14530","FRA","France","2020-03-15",0.673780952380952,0.5,0,0.417667197554756,0,0.602137962516073
"14531","FRA","France","2020-03-16",0.769290476190476,0.5,0,0.4220392396451,0,0.577167571041106
"14532","FRA","France","2020-03-17",0.863871428571429,1,0,0.268487001407043,0,0.466910392505382
"14533","FRA","France","2020-03-18",0.953452380952381,1,0,0.266498575035313,0,0.445012261003077
"14534","FRA","France","2020-03-19",1,1,0,0.272820667434759,0,0.43179483314131
"14535","FRA","France","2020-03-20",1,1,0,0.26077011152005,0,0.434807472119987
"14536","FRA","France","2020-03-21",1,1,0,0.301597961589855,0,0.424600509602536
"14537","FRA","France","2020-03-22",1,1,0,0.293077910119104,0,0.426730522470224
"14538","FRA","France","2020-03-23",1,1,0,0.304791955607206,0,0.423802011098199
"14539","FRA","France","2020-03-24",1,1,0,0.280309346616385,0,0.429922663345904
"14540","FRA","France","2020-03-25",1,1,0,0.280836045345694,0,0.429790988663577
"14541","FRA","France","2020-03-26",1,1,0,0.275273662628794,0,0.431181584342802
"14542","FRA","France","2020-03-27",1,1,0,0.278756902506425,0,0.430310774373394
"14543","FRA","France","2020-03-28",1,1,0,0.28487888501833,0,0.428780278745418
"14544","FRA","France","2020-03-29",1,1,0,0.2922542604072,0,0.4269364348982
"14545","FRA","France","2020-03-30",1,1,0,0.295411972855666,0.010100922384282,0.431943451330525
"14546","FRA","France","2020-03-31",1,1,0,0.280281692132362,0.0177498555510342,0.440048244629664
"14547","FRA","France","2020-04-01",1,1,0,0.281143185481315,0.0907132849409503,0.48144670157359
"14548","FRA","France","2020-04-02",1,1,0,0.288091458146174,0.118152766375583,0.495563219338534
"14549","FRA","France","2020-04-03",1,1,0,0.295142240541125,0.0924762360797555,0.479275968782944
"14550","FRA","France","2020-04-04",1,1,0,0.298115204293139,0.112721739480231,0.490233084765188
"14551","FRA","France","2020-04-05",1,1,0,0.295622595360067,0.107830971804835,0.487979154998687
"14552","FRA","France","2020-04-06",1,1,0,0.292911395014456,0.097509177234087,0.482667127146017
"14553","FRA","France","2020-04-07",1,1,0,0.278997083581214,0.0909123278114606,0.482047961590671
"14554","FRA","France","2020-04-08",1,1,0,0.27685847337672,0.0368721884679163,0.4517735703421
"14555","FRA","France","2020-04-09",1,1,0,0.276632600627819,0.0229391875321959,0.443897875384973
"14556","FRA","France","2020-04-10",1,1,0,0.256086066965193,0.0537908324612912,0.466317670170296
"14557","FRA","France","2020-04-11",1,1,0,0.282387819848299,0.0411231754880994,0.452867803749806
"14558","FRA","France","2020-04-12",1,1,0,0.279317936246438,0.0247305733667885,0.444262725800535
"14559","FRA","France","2020-04-13",1,1,0,0.282772831090562,0.0210340629144548,0.441310789064501
"14560","FRA","France","2020-04-14",1,1,0,0.286109624794627,0.00341876887429246,0.43042651390846
"14561","FRA","France","2020-04-15",1,1,0,0.284003720563875,0.0278726072512731,0.444914354524962
"14562","FRA","France","2020-04-16",1,1,0,0.284006985465602,0.0101293570800688,0.434782134215888
"14563","FRA","France","2020-04-17",1,1,0,0.285685992808829,0,0.428578501797793
"14564","FRA","France","2020-04-18",1,1,0,0.283297662085992,0,0.429175584478502
"14565","FRA","France","2020-04-19",1,1,0,0.281945547975445,0,0.429513613006139
"14566","FRA","France","2020-04-20",1,1,0,0.279967468758671,0,0.430008132810332
"14567","FRA","France","2020-04-21",1,1,0,0.289519858670535,0,0.427620035332366
"14568","FRA","France","2020-04-22",1,1,0,0.287544255751081,0,0.42811393606223
"14569","FRA","France","2020-04-23",1,1,0,0.284216413916372,0,0.428945896520907
"14570","FRA","France","2020-04-24",1,1,0,0.284216413916372,0,0.428945896520907
"14571","FRA","France","2020-04-25",1,1,0,0.282843330821364,0,0.429289167294659
"14572","FRA","France","2020-04-26",1,1,0,0.285359058414582,0,0.428660235396355
"14573","FRA","France","2020-04-27",1,1,0,0.313049043467087,0,0.421737739133228
"14574","FRA","France","2020-04-28",1,1,0,0.32008421850432,0,0.41997894537392
"14575","FRA","France","2020-04-29",1,1,0,0.317021168113459,0,0.420744707971635
"14576","FRA","France","2020-04-30",1,1,0,0.316874789267663,0,0.420781302683084
"14577","FRA","France","2020-05-01",1,1,0,0.312909837869364,0,0.421772540532659
"14578","FRA","France","2020-05-02",1,1,0,0.313254971724661,0,0.421686257068835
"14579","FRA","France","2020-05-03",1,1,0,0.310461403620029,0,0.422384649094993
"14580","FRA","France","2020-05-04",1,1,0,0.313540486696132,0,0.421614878325967
"14581","FRA","France","2020-05-05",1,1,0,0.319910770436755,0,0.420022307390811
"14582","FRA","France","2020-05-06",1,1,0,0.325768907493896,0,0.418557773126526
"14583","FRA","France","2020-05-07",1,1,0,0.324835004434719,0,0.41879124889132
"14584","FRA","France","2020-05-08",1,1,0,0.327944887591379,0,0.418013778102155
"14585","FRA","France","2020-05-09",1,1,0,0.328079822745558,0,0.41798004431361
"14586","FRA","France","2020-05-10",1,1,0,0.328301097658122,0,0.41792472558547
"14587","FRA","France","2020-05-11",1,1,0,0.537320947249131,0,0.365669763187717
"14588","FRA","France","2020-05-12",1,1,0,0.537144469518939,0,0.365713882620265
"14589","FRA","France","2020-05-13",1,1,0,0.538287111874765,0,0.365428222031309
"14590","FRA","France","2020-05-14",1,1,0,0.539903185310574,0,0.365024203672357
"14591","FRA","France","2020-05-15",0.99817619047619,1,0,0.540597752103231,0,0.365306514355145
"14592","FRA","France","2020-05-16",0.995233333333333,1,0,0.541363539984067,0,0.36585078167065
"14593","FRA","France","2020-05-17",0.992271428571429,1,0,0.542435102644162,0,0.366323367196102
"14594","FRA","France","2020-05-18",0.990657142857143,1,0,0.543242381255562,0,0.366525118971824
"14595","FRA","France","2020-05-19",0.988804761904762,1,0,0.543339818501223,0,0.366963854898504
"14596","FRA","France","2020-05-20",0.985904761904762,1,0,0.543989180084152,0,0.367526514502771
"14597","FRA","France","2020-05-21",0.984028571428571,1,0,0.544932585579062,0,0.367759710748092
"14598","FRA","France","2020-05-22",0.976547619047619,1,0,0.544030221388907,0,0.369855539890869
"14599","FRA","France","2020-05-23",0.9714,1,0,0.545134768298712,0,0.370866307925322
"14600","FRA","France","2020-05-24",0.970133333333333,1,0,0.546493735283984,0,0.370843232845671
"14601","FRA","France","2020-05-25",0.970133333333333,1,0,0.547328730628953,0,0.370634484009429
"14602","FRA","France","2020-05-26",0.965585714285714,1,0,0.547604195114084,0,0.371702522650051
"14603","FRA","France","2020-05-27",0.960428571428571,1,0,0.548923158627738,0,0.372662067485923
"14604","FRA","France","2020-05-28",0.953119047619048,1,0,0.549938178513545,0,0.374235693466852
"14605","FRA","France","2020-05-29",0.950752380952381,1,0,0.551027402717867,0,0.374555054082438
"14606","FRA","France","2020-05-30",0.943909523809524,1,0,0.552078903628002,0,0.376002893140618
"14607","FRA","France","2020-05-31",0.93427619047619,1,0,0.554103732542795,0,0.377905019245254
"14608","FRA","France","2020-06-01",0.924728571428571,1,0,0.555614022594955,0,0.379914351494118
"14609","FRA","France","2020-06-02",0.91717619047619,1,0,0.556384555981221,0,0.381609813385647
"14610","FRA","France","2020-06-03",0.904352380952381,1,0,0.555862912284885,0,0.384946176690683
"14611","FRA","France","2020-06-04",0.848571428571429,1,0,0.557681229069704,0,0.398436835589717
"14612","FRA","France","2020-06-05",0.820952380952381,1,0,0.557923001254642,0,0.405281154448244
"14613","FRA","France","2020-06-06",0.797619047619048,1,0,0.557697777252674,0,0.411170793782069
"14614","FRA","France","2020-06-07",0.774285714285714,1,0,0.557408599003712,0,0.417076421677643
"14615","FRA","France","2020-06-08",0.726666666666667,1,0,0.557630137372717,0,0.428925798990154
"14616","FRA","France","2020-06-09",0.692857142857143,1,0,0.557263129312627,0,0.437469931957558
"14617","FRA","France","2020-06-10",0.658095238095238,1,0,0.557246983628441,0,0.44616444456908
"14618","FRA","France","2020-06-11",0.655238095238095,1,0,0.557442568938074,0,0.446829833955958
"14619","FRA","France","2020-06-12",0.655238095238095,1,0,0.557698223558879,0,0.446765920300757
"14620","FRA","France","2020-06-13",0.655238095238095,1,0,0.558115962866617,0,0.446661485473822
"14621","FRA","France","2020-06-14",0.655238095238095,1,0,0.558186983704625,0,0.44664373026432
"14622","FRA","France","2020-06-15",0.655238095238095,1,0,0.558124649254567,0,0.446659313876835
"14623","FRA","France","2020-06-16",0.654285714285714,1,0,0.557968445041243,0,0.446936460168261
"14624","FRA","France","2020-06-17",0.645714285714286,1,0,0.557830391819528,0,0.449113830616547
"14625","FRA","France","2020-06-18",0.641428571428571,1,0,0.557731818762904,0,0.450209902452131
"14626","FRA","France","2020-06-19",0.635714285714286,1,0,0.558003993982843,0,0.451570430075718
"14627","FRA","France","2020-06-20",0.633333333333333,1,0,0.557798019700888,0,0.452217161741445
"14628","FRA","France","2020-06-21",0.598095238095238,1,0,0.557959658469114,0,0.460986275858912
"14629","FRA","France","2020-06-22",0.582857142857143,1,0,0.557751775936675,0,0.464847770301546
"14630","FRA","France","2020-06-23",0.578095238095238,1,0,0.556574503395091,0,0.466332564627418
"14631","FRA","France","2020-06-24",0.578095238095238,1,0,0.556552883501829,0,0.466337969600733
"14632","FRA","France","2020-06-25",0.578095238095238,1,0,0.55618363934653,0,0.466430280639558
"14633","FRA","France","2020-06-26",0.564761904761905,1,0,0.555883876701054,0,0.46983855463426
"14634","FRA","France","2020-06-27",0.554761904761905,1,0,0.556072099074604,0,0.472291499040873
"14635","FRA","France","2020-06-28",0.546666666666667,1,0,0.556315507358525,0,0.474254456493702
"14636","FRA","France","2020-06-29",0.536190476190476,1,0,0.556359160112179,0,0.476862590924336
"14637","FRA","France","2020-06-30",0.524285714285714,1,0,0.556394808097429,0,0.479829869404214
"14638","FRA","France","2020-07-01",0.508095238095238,1,0,0.55625112881589,0,0.483913408272218
"14639","FRA","France","2020-07-02",0.470476190476191,1,0,0.556229734726672,0,0.493323518699284
"14640","FRA","France","2020-07-03",0.47,1,0,0.55634797932103,0,0.493413005169743
"14641","FRA","France","2020-07-04",0.466666666666667,1,0,0.556354353946436,0,0.494244744846724
"14642","FRA","France","2020-07-05",0.460952380952381,1,0,0.556311077317827,0,0.495684135432448
"14643","FRA","France","2020-07-06",0.458571428571429,1,0,0.556206303328975,0,0.496305567024899
"14644","FRA","France","2020-07-07",0.457619047619048,0,0,0.555832852490703,0,0.746637024972562
"14645","FRA","France","2020-07-08",0.457619047619048,0,0,0.555847994888235,0,0.746633239373179
"14646","FRA","France","2020-07-09",0.452857142857143,0,0,0.555697070984436,0,0.747861446539605
"14647","FRA","France","2020-07-10",0.446190476190476,0,0,0.555720686447493,0,0.749522209340508
"14648","FRA","France","2020-07-11",0.441904761904762,0,0,0.555654636593212,0,0.750610150375506
"14649","FRA","France","2020-07-12",0.435714285714286,0,0,0.555570032076182,0,0.752178920552383
"14650","FRA","France","2020-07-13",0.427619047619048,0,0,0.555398198447006,0,0.754245688483487
"14651","FRA","France","2020-07-14",0.420476190476191,0,0,0.554868054744231,0,0.756163938694894
"14652","FRA","France","2020-07-15",0.407142857142857,0,0,0.55453575529157,0,0.759580346891393
"14653","FRA","France","2020-07-16",0.402380952380952,0,0,0.554117536430536,0,0.760875377797128
"14654","FRA","France","2020-07-17",0.398095238095238,0,0,0.553758177319107,0,0.762036646146414
"14655","FRA","France","2020-07-18",0.393333333333333,0,0,0.553576886716741,0,0.763272444987481
"14656","FRA","France","2020-07-19",0.389523809523809,0,0,0.553656529375126,0,0.764204915275266
"14657","FRA","France","2020-07-20",0.389523809523809,0,0,0.553515534571676,0,0.764240163976129
"14658","FRA","France","2020-07-21",0.389523809523809,0,0,0.553404610606908,0,0.764267894967321
"14659","FRA","France","2020-07-22",0.389523809523809,0,0,0.553213460033238,0,0.764315682610738
"14660","FRA","France","2020-07-23",0.386190476190476,0,0,0.553116228450375,0,0.765173323839787
"14661","FRA","France","2020-07-24",0.386190476190476,0,0,0.552832974793865,0,0.765244137253915
"14662","FRA","France","2020-07-25",0.386190476190476,0,0,0.552819941162683,0,0.76524739566171
"14663","FRA","France","2020-07-26",0.386190476190476,0,0,0.552800848393824,0,0.765252168853925
"14664","FRA","France","2020-07-27",0.386190476190476,0,0,0.552792664340734,0,0.765254214867197
"14665","FRA","France","2020-07-28",0.386190476190476,0,0,0.552922284690406,0,0.765221809779779
"14666","FRA","France","2020-07-29",0.386190476190476,0,0,0.553087958384087,0,0.765180391356359
"14667","FRA","France","2020-07-30",0.386190476190476,0,0,0.553017830668268,0,0.765197923285314
"14668","FRA","France","2020-07-31",0.386190476190476,0,0,0.553105786370869,0,0.765175934359664
"14669","FRA","France","2020-08-01",0.386190476190476,0,0,0.553246843032132,0,0.765140670194348
"14670","FRA","France","2020-08-02",0.386190476190476,0,0,0.553694317177313,0,0.765028801658053
"14671","FRA","France","2020-08-03",0.386190476190476,0,0,0.55396814906187,0,0.764960343686913
"14672","FRA","France","2020-08-04",0.386190476190476,0,0,0.553712751069517,0,0.765024193185002
"14673","FRA","France","2020-08-05",0.386190476190476,0,0,0.553904362656196,0,0.764976290288332
"14674","FRA","France","2020-08-06",0.386190476190476,0,0,0.553947863917892,0,0.764965414972908
"14675","FRA","France","2020-08-07",0.386190476190476,0,0,0.554321071153777,0,0.764872113163937
"14676","FRA","France","2020-08-08",0.390952380952381,0,0,0.554534698019413,0,0.763628230257052
"14677","FRA","France","2020-08-09",0.399047619047619,0,0,0.554727611492235,0,0.761556192365036
"14678","FRA","France","2020-08-10",0.403333333333333,0,0,0.555052742548867,0,0.76040348102945
"14679","FRA","France","2020-08-11",0.404761904761905,0,0,0.554662703544218,0,0.760143847923469
"14680","FRA","France","2020-08-12",0.417142857142857,0,0,0.554288731031382,0,0.75714210295644
"14681","FRA","France","2020-08-13",0.417619047619048,0,0,0.554349044447627,0,0.757007976983331
"14682","FRA","France","2020-08-14",0.417619047619048,0,0,0.554382397690085,0,0.756999638672717
"14683","FRA","France","2020-08-15",0.417619047619048,0,0,0.55409114329788,0,0.757072452270768
"14684","FRA","France","2020-08-16",0.417619047619048,0,0,0.55434095604469,0,0.757009999084066
"14685","FRA","France","2020-08-17",0.417619047619048,0,0,0.554469580622857,0,0.756977842939524
"14686","FRA","France","2020-08-18",0.417619047619048,0,0,0.554067394114745,0,0.757078389566552
"14687","FRA","France","2020-08-19",0.417619047619048,0,0,0.553952560426296,0,0.757107097988664
"14688","FRA","France","2020-08-20",0.417619047619048,0,0,0.553960491191377,0,0.757105115297394
"14689","FRA","France","2020-08-21",0.417619047619048,0,0,0.553943163418194,0,0.75710944724069
"14690","FRA","France","2020-08-22",0.417619047619048,0,0,0.554094849819905,0,0.757071525640262
"14691","FRA","France","2020-08-23",0.417619047619048,0,0,0.55441321818667,0,0.756991933548571
"14692","FRA","France","2020-08-24",0.417619047619048,0,0,0.55472773125325,0.0130439133982534,0.760084107076096
"14693","FRA","France","2020-08-25",0.417619047619048,0,0,0.554923050204874,0.0338296760186899,0.765089671565
"14694","FRA","France","2020-08-26",0.417619047619048,0,0,0.554794725967223,0.048985368873256,0.768805068452572
"14695","FRA","France","2020-08-27",0.417619047619048,0,0,0.554623638421337,0.0724866449413652,0.774557981084866
"14696","FRA","France","2020-08-28",0.417619047619048,0,0,0.554580777056058,0.0915378911187768,0.779198324255424
"14697","FRA","France","2020-08-29",0.417619047619048,0,0,0.554555017853846,0.131246943785583,0.788855202362007
"14698","FRA","France","2020-08-30",0.417619047619048,0,0,0.554555017853846,0.15756325473662,0.795251211113387
"14699","FRA","France","2020-08-31",0.417619047619048,0,0,0.554555017853846,0.164899406249714,0.797034215173739
"14700","FRA","France","2020-09-01",0.417619047619048,0,0,0.554555017853846,0,0.756956483631777
"14701","GAB","Gabon","2020-01-01",0,0,NA,0,NA,1
"14702","GAB","Gabon","2020-01-02",0,0,NA,0,NA,1
"14703","GAB","Gabon","2020-01-03",0,0,NA,0,NA,1
"14704","GAB","Gabon","2020-01-04",0,0,NA,0,NA,1
"14705","GAB","Gabon","2020-01-05",0,0,NA,0,NA,1
"14706","GAB","Gabon","2020-01-06",0,0,NA,0,NA,1
"14707","GAB","Gabon","2020-01-07",0,0,NA,0,NA,1
"14708","GAB","Gabon","2020-01-08",0,0,NA,0,NA,1
"14709","GAB","Gabon","2020-01-09",0,0,NA,0,NA,1
"14710","GAB","Gabon","2020-01-10",0,0,NA,0,NA,1
"14711","GAB","Gabon","2020-01-11",0,0,NA,0,NA,1
"14712","GAB","Gabon","2020-01-12",0,0,NA,0,NA,1
"14713","GAB","Gabon","2020-01-13",0,0,NA,0,NA,1
"14714","GAB","Gabon","2020-01-14",0,0,NA,0,NA,1
"14715","GAB","Gabon","2020-01-15",0,0,NA,0,NA,1
"14716","GAB","Gabon","2020-01-16",0,0,NA,0,NA,1
"14717","GAB","Gabon","2020-01-17",0,0,NA,0,NA,1
"14718","GAB","Gabon","2020-01-18",0,0,NA,0,NA,1
"14719","GAB","Gabon","2020-01-19",0,0,NA,0,NA,1
"14720","GAB","Gabon","2020-01-20",0,0,NA,0,NA,1
"14721","GAB","Gabon","2020-01-21",0,0,NA,0,NA,1
"14722","GAB","Gabon","2020-01-22",0,0,NA,0,NA,1
"14723","GAB","Gabon","2020-01-23",0,0,NA,0,NA,1
"14724","GAB","Gabon","2020-01-24",0,0,NA,0,NA,1
"14725","GAB","Gabon","2020-01-25",0,0,NA,0,NA,1
"14726","GAB","Gabon","2020-01-26",0,0,NA,0,NA,1
"14727","GAB","Gabon","2020-01-27",0,0,NA,0,NA,1
"14728","GAB","Gabon","2020-01-28",0,0,NA,0,NA,1
"14729","GAB","Gabon","2020-01-29",0,0,NA,0,NA,1
"14730","GAB","Gabon","2020-01-30",0,0,NA,0,NA,1
"14731","GAB","Gabon","2020-01-31",0,0,NA,0,NA,1
"14732","GAB","Gabon","2020-02-01",0,0,NA,0,NA,1
"14733","GAB","Gabon","2020-02-02",0,0,NA,0,NA,1
"14734","GAB","Gabon","2020-02-03",0,0,NA,0,NA,1
"14735","GAB","Gabon","2020-02-04",0,0,NA,0,NA,1
"14736","GAB","Gabon","2020-02-05",0,0,NA,0,NA,1
"14737","GAB","Gabon","2020-02-06",0,0,NA,0,NA,1
"14738","GAB","Gabon","2020-02-07",0,1,NA,0,NA,0.666666666666667
"14739","GAB","Gabon","2020-02-08",0,1,NA,0,NA,0.666666666666667
"14740","GAB","Gabon","2020-02-09",0,1,NA,0,NA,0.666666666666667
"14741","GAB","Gabon","2020-02-10",0,1,NA,0,NA,0.666666666666667
"14742","GAB","Gabon","2020-02-11",0,1,NA,0,NA,0.666666666666667
"14743","GAB","Gabon","2020-02-12",0,1,NA,0,NA,0.666666666666667
"14744","GAB","Gabon","2020-02-13",0,1,NA,0,NA,0.666666666666667
"14745","GAB","Gabon","2020-02-14",0,1,NA,0,NA,0.666666666666667
"14746","GAB","Gabon","2020-02-15",0,1,NA,0,NA,0.666666666666667
"14747","GAB","Gabon","2020-02-16",0,1,NA,0,NA,0.666666666666667
"14748","GAB","Gabon","2020-02-17",0,1,NA,0,NA,0.666666666666667
"14749","GAB","Gabon","2020-02-18",0,1,NA,0,NA,0.666666666666667
"14750","GAB","Gabon","2020-02-19",0,1,NA,0,NA,0.666666666666667
"14751","GAB","Gabon","2020-02-20",0,1,NA,0,NA,0.666666666666667
"14752","GAB","Gabon","2020-02-21",0,1,NA,0,NA,0.666666666666667
"14753","GAB","Gabon","2020-02-22",0,1,NA,0,NA,0.666666666666667
"14754","GAB","Gabon","2020-02-23",0,1,NA,0,NA,0.666666666666667
"14755","GAB","Gabon","2020-02-24",0,1,NA,0,NA,0.666666666666667
"14756","GAB","Gabon","2020-02-25",0,1,NA,0,NA,0.666666666666667
"14757","GAB","Gabon","2020-02-26",0,1,NA,0,NA,0.666666666666667
"14758","GAB","Gabon","2020-02-27",0,1,NA,0,NA,0.666666666666667
"14759","GAB","Gabon","2020-02-28",0,1,NA,0,NA,0.666666666666667
"14760","GAB","Gabon","2020-02-29",0,1,NA,0,NA,0.666666666666667
"14761","GAB","Gabon","2020-03-01",0,1,NA,0,NA,0.666666666666667
"14762","GAB","Gabon","2020-03-02",0,1,NA,0,NA,0.666666666666667
"14763","GAB","Gabon","2020-03-03",0,1,NA,0,NA,0.666666666666667
"14764","GAB","Gabon","2020-03-04",0,1,NA,0,NA,0.666666666666667
"14765","GAB","Gabon","2020-03-05",0,1,NA,0,NA,0.666666666666667
"14766","GAB","Gabon","2020-03-06",0,1,NA,0,NA,0.666666666666667
"14767","GAB","Gabon","2020-03-07",0,1,NA,0,NA,0.666666666666667
"14768","GAB","Gabon","2020-03-08",0,1,NA,0,NA,0.666666666666667
"14769","GAB","Gabon","2020-03-09",0,1,NA,0,NA,0.666666666666667
"14770","GAB","Gabon","2020-03-10",0,1,NA,0,NA,0.666666666666667
"14771","GAB","Gabon","2020-03-11",0,1,NA,0,NA,0.666666666666667
"14772","GAB","Gabon","2020-03-12",0,1,NA,0.25,NA,0.583333333333333
"14773","GAB","Gabon","2020-03-13",0,1,NA,0.25,NA,0.583333333333333
"14774","GAB","Gabon","2020-03-14",0,1,1,0.25,0,0.4375
"14775","GAB","Gabon","2020-03-15",0,1,1,0.25,0,0.4375
"14776","GAB","Gabon","2020-03-16",0,1,1,0.25,0,0.4375
"14777","GAB","Gabon","2020-03-17",0,1,1,0.25,0,0.4375
"14778","GAB","Gabon","2020-03-18",0,1,1,0.25,0,0.4375
"14779","GAB","Gabon","2020-03-19",0,1,0.993333333333333,0.25,0,0.439166666666667
"14780","GAB","Gabon","2020-03-20",0,1,0.993333333333333,0.25,0,0.439166666666667
"14781","GAB","Gabon","2020-03-21",0,1,0.996190476190476,0.25,0,0.438452380952381
"14782","GAB","Gabon","2020-03-22",0,1,0.994285714285714,0.25,0,0.438928571428571
"14783","GAB","Gabon","2020-03-23",0,1,0.985714285714286,0.25,0,0.441071428571429
